Bedroom,Bathroom,Floor,Parking,Property Face,Build Year,Area Covered,Build Up Area,Posted Date,Price,District,Location,Road Distance,Type of Road
3,4,3.0,1,South West,2016.0,3 Aana,2400 Sq. Feet,3 months ago,19900000,Kathmandu,Gokarneshwor,13 Feet,Blacktopped
6,4,,1,East,2079.0,0-3.5-0-0 Aana,2248 Sq. Feet,1 week ago,30500000,Lalitpur,Imadol,13 Feet,Blacktopped
6,2,2.0,0,South,2068.0,0-2-3-0 Aana,1800 Sq. Feet,1 year ago,24500000,Kathmandu,Kapan,24 Feet,Blacktopped
8,4,4.0,1,West,,0-4-0-0 Aana,N/A Aana,8 months ago,38000000,Lalitpur,Dhapakhel,20 Feet,Soil Stabilized
0,0,2.0,0,North,2015.0,0-3-2-0 Aana,0-3-2-0 Aana,4 years ago,15500000,Kathmandu,Gothatar,13 Feet,Blacktopped
5,4,,1,East,,0-3-1-2 Aana,2450 Sq. Feet,1 month ago,32000000,Lalitpur,Imadol,13 Feet,
5,4,3.0,1,South East,2080.0,0-4-0-1 Aana,N/A Aana,1 week ago,33500000,Lalitpur,Mahalaxmisthan,13 Feet,Blacktopped
0,4,3.0,2,South,2080.0,3 aana 1 paisa Aana,0 Aana,1 month ago,30500000,Lalitpur,Imadol,13 Feet,Paved
5,4,2.0,2,South West,,0-7-0-0 Aana,2396.066 Sq. Feet,1 day ago,48000000,Kathmandu,Maharajgunj,13 Feet,Gravelled
0,0,,0,West,,0-3-2-0 Aana,N/A Sq. Feet,2 years ago,9200000,Bhaktapur,Sudal,12 Feet,
0,5,3.0,1,South West,2079.0,0-4-1-0 Aana,N/A Aana,1 week ago,33000000,Lalitpur,Imadol,10 Feet,Gravelled
0,0,2.5,0,East,,0-3-0-0 Aana,N/A Sq. Feet,3 years ago,23000000,Bhaktapur,Sallaghari,20 Feet,Blacktopped
5,5,3.0,1,West,,0-3-1-0 Aana,N/A Aana,1 week ago,39500000,Lalitpur,Harisiddhi,20 Feet,Blacktopped
0,4,,2,North,2020.0,4 Aana,3.75 Aana,4 months ago,45000000,Kathmandu,Budhanilkantha,0 Feet,Blacktopped
4,4,3.0,2,West,,0-4-0-0 Aana,N/A Aana,8 months ago,57000000,Lalitpur,Bhaisepati,35 Feet,Blacktopped
0,2,3.0,1,North,,3 anna 2 paisa Aana,0 Aana,2 months ago,33500000,Lalitpur,Imadol,13 Feet,
0,0,,0,North East,,0-6-0-0 Aana,N/A Sq. Feet,3 years ago,5550000,Bhaktapur,Nagarkot,0 Feet,
0,0,,0,East,,0-3-2-0 Aana,N/A Aana,3 years ago,18500000,Bhaktapur,Lokanthali,13 Feet,
6,2,3.0,2,North,2009.0,0-3-2-0 Aana,0-2-3-0 Aana,3 months ago,19999999,Kathmandu,Dhumbarahi,8 Feet,Paved
3,4,2.5,1,East,2073.0,0-2-3-0 Aana,N/A Aana,2 months ago,25000000,Lalitpur,Imadol,13 Feet,Concrete
4,4,2.5,1,South East,2080.0,0-3-1-0 Aana,N/A Sq. Feet,2 months ago,26500000,Lalitpur,Imadol,13 Feet,Concrete
5,3,3.0,1,East,2076.0,4 Aana,4 Aana,5 months ago,30000000,Kathmandu,Gothatar,20 Feet,Blacktopped
0,0,,0,North,,0-4-2-1.5 Aana,N/A Sq. Feet,3 years ago,39900000,Bhaktapur,Kamalbinayak,13 Feet,Blacktopped
6,3,3.0,1,East,2075.0,0-3-2-0 Aana,2150 Aana,3 years ago,19500000,Bhaktapur,Sipadol,10 Feet,Gravelled
4,3,3.0,2,South,2071.0,0-5-0-2 Aana,2390.65 Aana,4 years ago,39500000,Bhaktapur,Balkot,28 Feet,Blacktopped
5,4,3.0,1,South,2024.0,0-3-1-0 Aana,N/A Aana,2 weeks ago,31500000,Lalitpur,Imadol,0 Feet,
6,5,2.0,2,East,2080.0,4 anna 2 dam Aana,000 Aana,3 months ago,35000000,Kathmandu,Budhanilkantha,13 Feet,Paved
7,4,3.5,1,North,2080.0,0-3-0-0 Aana,N/A Sq. Feet,4 days ago,28000000,Lalitpur,Imadol,20 Feet,Concrete
7,5,4.0,2,South West,2079.0,0-4-3-0 Aana,0-2-3-2} Aana,10 months ago,33000000,Bhaktapur,Dadikot,13 Feet,Gravelled
2,1,1.0,1,East,,0-3-1-2 Aana,N/A Aana,1 week ago,16500000,Lalitpur,Tikathali,0 Feet,
5,3,2.0,2,South,2078.0,3 Aana,000 Aana,3 months ago,25000000,Lalitpur,Imadol,13 Feet,Gravelled
4,4,3.0,3,North West,2020.0,0-5-2-2 Aana,2200 Aana,3 years ago,36500000,Lalitpur,Kusunti,13 Feet,Blacktopped
3,1,2.0,2,West,2080.0,3 Aana,N/A Aana,6 months ago,12500000,Kathmandu,Chandragiri,14 Feet,Paved
3,2,2.5,0,North,2080.0,0-4-0-2 Aana,N/A Aana,3 months ago,37500000,Kathmandu,Sanobharyang,20 Feet,Gravelled
4,3,2.5,1,East,2075.0,0-3-2-0 Aana,2000 Aana,1 year ago,26000000,Lalitpur,Imadol,13 Feet,Gravelled
5,5,3.0,2,South,2078.0,0-9-3-0 Aana,4200 Aana,2 years ago,79500000,Lalitpur,Thecho,13 Feet,Paved
6,3,3.0,2,East,2073.0,0-5-0-0 Aana,2300 Aana,2 years ago,28000000,Lalitpur,Dhapakhel,13 Feet,Blacktopped
5,7,3.0,2,East,2076.0,22 Aana,9 Aana,3 years ago,140000000,Bhaktapur,Bode,20 Feet,Gravelled
6,5,3.0,2,South,2080.0,0-4-0-2 Aana,N/A Aana,2 weeks ago,33500000,Lalitpur,Imadol,13 Feet,Blacktopped
5,3,2.5,1,West,,0-2-2-0 Aana,2000 Aana,1 week ago,21000000,Lalitpur,Nakkhu,13 Feet,Blacktopped
0,4,3.0,1,North East,,3 aana 3 paisa Aana,0 Aana,1 month ago,28500000,Lalitpur,Harisiddhi,13 Feet,
5,4,2.5,2,East,2075.0,0-3-0-1 Aana,2200 Aana,4 years ago,26000000,Lalitpur,Hattiban,20 Feet,Gravelled
0,0,,0,South,,0-3-0-0 Aana,N/A Sq. Feet,2 years ago,8000000,Bhaktapur,Duwakot,13 Feet,
0,4,2.0,1,West,2080.0,3aana 1paisa Aana,0 Aana,1 month ago,31000000,Lalitpur,Imadol,13 Feet,Gravelled
4,4,2.0,1,East,2080.0,2 aana 3 paisa 2 dam Aana,0 Aana,1 month ago,23000000,Lalitpur,Imadol,13 Feet,Gravelled
7,5,2.0,2,South East,2080.0,0-4-1-1 Aana,2500 Aana,1 week ago,41500000,Lalitpur,Nakhipot,16 Feet,
5,5,2.5,2,North,,9 Aana,N/A Aana,1 year ago,52500000,Bhaktapur,Balkot,26 Feet,Paved
12,3,3.0,0,East,,0-4-0-0 Aana,N/A Sq. Feet,3 years ago,28500000,Bhaktapur,Suryabinayak,13 Feet,Blacktopped
3,4,3.0,1,South West,2022.0,0-4-1-1 Aana,0-3-0-0 Aana,3 months ago,35000000,Kathmandu,Thali,20 Feet,Gravelled
4,4,2.0,4,South East,,0-5-2-0 Aana,1882.624 Sq. Feet,1 day ago,55000000,Kathmandu,Chundevi,12 Feet,Blacktopped
5,3,3.0,1,North East,2076.0,0-4-0-0 Aana,2200 Sq. Feet,2 years ago,20000000,Bhaktapur,Duwakot,33 Feet,Blacktopped
0,0,,0,East,,0-3-0-0 Aana,N/A Sq. Feet,2 years ago,1800000,Bhaktapur,Bhaktapur,0 Feet,
4,2,3.0,2,West,2077.0,0-5-0-0 Aana,2500 Sq. Feet,1 year ago,27500000,Lalitpur,Lubhu,13 Feet,Gravelled
4,4,2.5,1,East,,0-4-3-0 Aana,N/A Sq. Feet,6 months ago,52000000,Kathmandu,Baluwatar,14 Feet,Blacktopped
2,1,1.5,1,East,2077.0,0-3-0-0 Aana,N/A Aana,3 years ago,12500000,Lalitpur,Imadol,13 Feet,Gravelled
4,3,3.0,2,North West,2048.0,0-12-0-0 Aana,2600 Aana,2 years ago,95000000,Lalitpur,Jawalakhel,26 Feet,Blacktopped
5,3,3.0,3,North East,2075.0,0-6-2-0 Aana,N/A Aana,2 years ago,36500000,Kathmandu,Hattigauda,13 Feet,Paved
6,5,3.0,2,East,2080.0,0-4-0-0 Aana,0000 Aana,3 months ago,33500000,Kathmandu,Kapan,14 Feet,Paved
4,3,,1,West,2075.0,0-3-1-0 Aana,N/A Sq. Feet,3 months ago,27500000,Kathmandu,Sitapaila,16 Feet,Blacktopped
4,4,3.0,1,East,2078.0,0-3-0-0 Aana,1700 Aana,2 years ago,21000000,Lalitpur,Imadol,13 Feet,Soil Stabilized
5,4,2.5,1,North East,2080.0,0-4-1-0 Aana,N/A Sq. Feet,3 months ago,58000000,Kathmandu,Thulo Bharyang,16 Feet,Concrete
0,4,2.0,2,South East,2080.0,4 aana Aana,0 Aana,4 weeks ago,31500000,Lalitpur,Satdobato,0 Feet,
7,5,3.0,1,South,2080.0,0-4-0-0 Aana,N/A Aana,2 months ago,41500000,Lalitpur,Imadol,13 Feet,Concrete
6,6,,2,South East,,6 Aana,4200 Aana,1 month ago,55000000,Lalitpur,Bhaisepati,26 Feet,
3,3,2.0,2,South West,2075.0,0-5-0-0 Aana,2300 Sq. Feet,2 years ago,24500000,Bhaktapur,Sirutar,13 Feet,Paved
0,0,,0,West,,0-4-0-0 Aana,N/A Sq. Feet,2 years ago,21500000,Bhaktapur,Balkot,13 Feet,
4,3,2.5,1,South West,2070.0,0-3-2-0 Sq. Feet,N/A Sq. Feet,3 months ago,28500000,Kathmandu,Swayambhu,13 Feet,Concrete
6,5,2.0,0,West,,0-8-2-0 Aana,2909.509 Sq. Feet,1 day ago,78500000,Kathmandu,Budhanilkantha,16 Feet,Blacktopped
5,3,2.5,1,South,2080.0,0-4-2-1.80 Aana,"1,980.28 Aana",2 months ago,39000000,Lalitpur,Sunakothi,20 Feet,Blacktopped
0,0,,0,East,,0-4-0-0 Aana,N/A Sq. Feet,3 years ago,14500000,Bhaktapur,Bhaktapur,10 Feet,
5,4,2.0,4,West,,0-8-0-1 Aana,2759.782 Sq. Feet,2 weeks ago,29000000,Lalitpur,Imadol,13 Feet,Paved
5,5,2.5,3,North,,0-6-0-0 Aana,2200 Aana,1 year ago,45000000,Lalitpur,Hattiban,16 Feet,Blacktopped
5,5,2.0,7,South East,,1-3-2-0 Aana,6673.895 Sq. Feet,1 day ago,152500000,Kathmandu,Naxal,18 Feet,Blacktopped
3,4,3.0,6,North,,0-5-2-2 Aana,1925.464 Sq. Feet,1 week ago,53000000,Bhaktapur,Balkot,24 Feet,Blacktopped
4,4,2.5,1,East,,0-3-0-0 Aana,1927 Sq. Feet,8 months ago,24500000,Lalitpur,Imadol,13 Feet,Soil Stabilized
2,1,1.0,1,West,2080.0,0-2-3-2 Aana,N/A Aana,1 week ago,16000000,Lalitpur,Tikathali,13 Feet,Paved
10,3,3.0,2,East,2077.0,0-3-3-0 Aana,2565.09 Aana,2 years ago,21000000,Bhaktapur,Changunarayan,10 Feet,Gravelled
0,0,3.0,3,South,,5 aana 1 paisa Aana,0 Aana,1 month ago,55000000,Lalitpur,Imadol,13 Feet,Paved
6,4,2.5,1,West,2077.0,0-3-1-0 Aana,N/A Aana,2 months ago,27000000,Lalitpur,Imadol,13 Feet,Concrete
2,1,1.0,2,North West,2077.0,3 aana 2 paisa Aana,0 Aana,2 months ago,17000000,Lalitpur,Lubhu,20 Feet,
0,0,,0,West,,0-2-3-0 Aana,N/A Sq. Feet,2 years ago,16500000,Bhaktapur,Suryabinayak,16 Feet,
0,4,3.0,2,South,2080.0,4 aana Aana,0 Aana,1 month ago,33500000,Lalitpur,Imadol,13 Feet,Gravelled
0,0,3.0,1,North,,4 Aana,2 Paisa,2 months ago,33000000,Lalitpur,Tikathali,10 Feet,Gravelled
0,0,,0,North West,,0-4-2-0 Aana,N/A Sq. Feet,2 years ago,19000000,Bhaktapur,Bhaktapur,0 Feet,
4,2,3.0,10,South East,,29 Aana,N/A Aana,6 months ago,175000000,Kathmandu,Sitapaila,16 Feet,
4,3,2.5,2,North East,,0-4-0-0 Aana,1800 Sq. Feet,6 months ago,60000000,Kathmandu,Tahachal,20 Feet,Blacktopped
0,0,3.0,2,South East,,3 anna 2 paisa 2 dam Aana,0 Aana,2 months ago,31000000,Lalitpur,Imadol,13 Feet,
4,4,,4,South East,,0-9-0-0 Aana,2900 Sq. Feet,3 months ago,87500000,Lalitpur,Bhaisepati,16 Feet,
7,3,2.5,1,West,,0-4-2-0 Aana,N/A Sq. Feet,3 months ago,30000000,Kathmandu,Sitapaila,16 Feet,Blacktopped
4,4,3.0,2,East,2078.0,0-3-0-1 Aana,2250 Aana,2 years ago,24500000,Lalitpur,Imadol,13 Feet,Gravelled
5,4,,1,South,,0-3-0-3 Aana,2160 Sq. Feet,2 months ago,26500000,Lalitpur,Tikathali,11 Feet,
9,9,4.5,3,East,,0-10-0-0 Aana,N/A Aana,8 months ago,70000000,Lalitpur,Satdobato,13 Feet,Blacktopped
0,0,3.0,2,South,2080.0,4 aana 1.5 dam Aana,0 Aana,1 month ago,39500000,Lalitpur,Imadol,13 Feet,Gravelled
0,0,2.0,2,North,2080.0,3 aana 1 paisa 2 dam Aana,0 Aana,1 month ago,29900000,Lalitpur,Imadol,0 Feet,
4,3,2.5,1,South,2080.0,0-4-0-0 Aana,N/A Aana,1 month ago,26000000,Lalitpur,Dhapakhel,18 Feet,Gravelled
5,3,2.5,1,West,2080.0,0-6-2-1.80 Aana,"2,148.49 Aana",2 months ago,49200000,Lalitpur,Sunakothi,20 Feet,Blacktopped
